EAR,MAR,Head_Tilt,Mouth_Area,Eye_Area,Eyebrow_Dist,Engagement
0.2577868687767444,0.09296796411080281,-60,614.9999999999995,161.9999999999995,13.341664064126334,2
0.3036405189381606,0.08808303292720551,-60,632.4999999999994,190.00000000000017,13.341664064126334,2
0.2627857912747432,0.09332500422221128,-60,607.4999999999994,158.50000000000063,13.341664064126334,2
0.2752645051963132,0.08788916243819093,-59,626.4999999999999,178.99999999999994,12.36931687685298,2
0.2853448189996446,0.11759620640757094,-60,597.9999999999998,172.00000000000034,12.36931687685298,2
0.2870841971955476,0.11599703001216806,-60,635.4999999999999,190.00000000000057,12.36931687685298,2
0.2858899172384878,0.1039073976117192,-60,620.4999999999995,173.00000000000028,12.36931687685298,2
0.2593698217303919,0.0926482109224159,-58,644.0000000000001,163.99999999999972,12.36931687685298,2
0.28539089649269644,0.1039073976117192,-59,624.5000000000001,174.00000000000045,12.165525060596439,2
0.2984596533363303,0.07925044275919362,-59,602.9999999999994,179.50000000000057,12.165525060596439,2
0.30520407907314984,0.10369667462539574,-58,629.5,193.50000000000017,13.152946437965905,2
0.2839268132152749,0.10434614909649217,-59,643.0000000000006,187.49999999999997,13.152946437965905,2
0.29864829704892404,0.08771092424533725,-59,633.0000000000001,180.99999999999983,12.165525060596439,2
0.28042772574969566,0.11562041528423361,-59,652.5000000000014,177.0000000000003,13.152946437965905,2
0.3039707863291464,0.08730378697119727,-59,651.4999999999999,189.50000000000006,13.038404810405298,2
0.25580416089248587,0.11383021160118578,-59,667.9999999999995,144.50000000000043,14.142135623730951,2
0.14601324488683493,0.11213086883801617,-60,668.0000000000005,82.49999999999943,13.152946437965905,2
0.23809523809523808,0.08746320276225635,-61,660.0000000000003,142.9999999999996,14.142135623730951,2
0.255673861769082,0.1015929209812977,-60,631.5000000000008,161.99999999999983,13.152946437965905,2
0.302606414491532,0.09020363906861244,-61,629.0000000000001,190.49999999999932,12.165525060596439,2
0.3019472079331226,0.10491997899211272,-61,659.5000000000005,190.00000000000006,13.341664064126334,2
0.2743249919681754,0.11585536861592595,-60,629.5000000000001,176.50000000000006,12.36931687685298,2
0.2798239120195244,0.09046535100786574,-60,620.9999999999997,174.49999999999972,13.152946437965905,2
0.2560753695227112,0.08808303292720551,-59,660.0000000000001,160.4999999999999,12.36931687685298,2
0.2873592025525142,0.11562041528423361,-60,652.9999999999999,174.49999999999994,13.152946437965905,2
0.30520407907314984,0.08771092424533725,-60,623.4999999999992,193.49999999999974,13.152946437965905,2
0.2925101671010949,0.10958251671005363,-59,623.4999999999999,183.49999999999983,14.142135623730951,2
0.2850313923897525,0.08976646215396374,-58,627.5000000000007,185.99999999999966,14.142135623730951,2
0.3016222614616232,0.11704114719613058,-57,676.5,192.00000000000006,13.038404810405298,2
0.29529044957891126,0.11704114719613058,-57,641.5000000000005,195.0000000000008,13.038404810405298,2
0.29690396113062023,0.11529386917843126,-58,641.0000000000009,195.5000000000005,13.341664064126334,2
0.29095037196384693,0.08771092424533725,-58,638.5000000000002,183.99999999999955,13.038404810405298,2
0.2509404832988434,0.11704114719613058,-59,613.5000000000003,163.0000000000001,12.165525060596439,2
0.2976190476190476,0.09237111674214579,-59,588.0000000000003,178.0000000000005,13.152946437965905,2
0.30284165931770923,0.11529386917843126,-58,618.0,191.5,14.035668847618199,2
0.3039707863291464,0.10303087849844879,-58,663.9999999999995,189.50000000000023,14.142135623730951,2
0.297457353008253,0.11354659116073192,-58,623.0000000000011,181.5,14.142135623730951,2
0.27373412251192175,0.116619037896906,-58,653.5,178.49999999999983,15.033296378372908,2
0.29743040390645387,0.10073592581964586,-57,665.4999999999997,181.49999999999991,14.035668847618199,2
0.15845785859889627,0.116619037896906,-59,655.9999999999993,91.99999999999943,15.033296378372908,2
0.18409418319999543,0.10303087849844879,-59,654.4999999999997,104.99999999999952,13.038404810405298,2
0.2574570336280844,0.11562041528423361,-59,644.9999999999998,160.50000000000023,13.038404810405298,2
0.2857142857142857,0.11562041528423361,-59,633.0000000000001,173.99999999999966,14.142135623730951,2
0.2745299901491465,0.08746320276225635,-58,649.9999999999992,176.0000000000001,15.132745950421556,2
0.2572922220089422,0.1013868917264943,-59,661.4999999999995,162.4999999999999,13.152946437965905,2
0.26904652293352965,0.07935312098332953,-59,644.4999999999997,171.50000000000028,13.601470508735444,2
0.2987816901669838,0.1209901208037807,-59,620.4999999999995,204.00000000000057,11.704699910719626,2
0.3072298678091,0.06049506040189035,-57,597.9999999999994,191.50000000000043,13.0,2
0.31253074600330377,0.0935674292327708,-59,607.5000000000001,193.99999999999986,13.0,2
0.30788566822933927,0.07778392391088189,-59,598.9999999999997,200.50000000000045,13.0,2
0.29062632247666154,0.1119749204264222,-58,589.5000000000007,183.50000000000003,12.529964086141668,2
0.3148679074795928,0.09298440088074829,-57,593.4999999999997,197.49999999999977,12.529964086141668,2
0.3064400610594731,0.09074259060283552,-57,614.4999999999999,201.4999999999999,12.529964086141668,2
0.31197369206462855,0.0935674292327708,-58,596.0000000000002,205.4999999999999,13.0,2
0.31019358452701473,0.09319683981627641,-59,622.5,193.99999999999997,13.0,2
0.31202915641318413,0.12475657231036107,-58,621.500000000001,193.49999999999943,11.704699910719626,2
0.31660551146694704,0.09623860839906132,-59,626.500000000001,202.4999999999997,13.92838827718412,2
0.30554850675305023,0.09319683981627641,-59,638.5000000000008,200.49999999999997,12.649110640673518,2
0.2938304642050179,0.09609807981341488,-60,638.0000000000011,188.50000000000028,14.866068747318506,2
0.2893341089026843,0.030247530200945175,-60,655.5000000000006,189.9999999999996,13.601470508735444,2
0.2893341089026843,0.09319683981627641,-58,638.0000000000011,189.9999999999996,13.92838827718412,2
0.2961802788485677,0.09862873039405895,-59,607.5000000000002,186.4999999999995,13.92838827718412,2
0.2619769231833852,0.09074259060283552,-58,602.0000000000003,162.49999999999974,13.92838827718412,2
0.3015022536794181,0.09086737992230741,-59,611.0000000000015,196.9999999999996,13.0,2
0.27884285919764173,0.12493900951088485,-59,616.5000000000001,178.9999999999995,13.601470508735444,2
0.3083484236253015,0.09086737992230741,-59,606.4999999999997,191.00000000000026,12.649110640673518,2
0.30493322663121303,0.0935674292327708,-59,600.9999999999997,196.99999999999943,14.560219778561036,2
0.3154136918759434,0.12667635179588382,-58,610.0000000000002,205.99999999999966,13.92838827718412,2
0.29037449585880043,0.09578262852211515,-58,600.5000000000001,185.99999999999943,12.083045973594572,2
0.32478054967508563,0.09074259060283552,-59,602.0000000000005,211.49999999999994,12.649110640673518,2
0.3038559490963894,0.09074259060283552,-59,608.0000000000002,195.4999999999995,12.649110640673518,2
0.3126624910803249,0.0935674292327708,-59,599.9999999999998,201.00000000000057,13.601470508735444,2
0.30038369786321656,0.09370425713316365,-59,606.5000000000003,197.49999999999994,12.649110640673518,2
0.3142518160499757,0.0881971548056782,-58,618.4999999999998,200.00000000000034,12.649110640673518,2
0.29620936200800574,0.07929796303508352,-58,611.0000000000002,198.49999999999974,13.601470508735444,2
0.3089075803341833,0.0881971548056782,-59,644.9999999999999,205.4999999999996,13.601470508735444,2
0.319780259780469,0.0881971548056782,-60,644.5,212.49999999999937,14.560219778561036,2
0.3072693538276567,0.12302088750533877,-59,655.9999999999997,205.49999999999994,14.317821063276353,2
0.29814810912834544,0.09332500422221128,-59,642.5000000000002,196.99999999999966,14.317821063276353,2
0.290817833877929,0.0881971548056782,-60,619.0000000000001,201.00000000000017,14.317821063276353,2
0.31411087543661254,0.12115650656307654,-59,631.4999999999993,200.49999999999966,14.317821063276353,2
0.30123288121626124,0.12302088750533877,-60,625.0000000000002,209.50000000000006,13.601470508735444,2
0.31495310978136537,0.1079258428123888,-59,617.5000000000003,199.5000000000001,14.317821063276353,2
0.29690929974462726,0.12302088750533877,-59,646.0,197.99999999999966,13.341664064126334,2
0.29814810912834544,0.12115650656307654,-59,630.0000000000002,196.99999999999966,13.601470508735444,2
0.2865383413380701,0.15294524049740527,-60,625.4999999999997,189.99999999999915,14.317821063276353,2
0.28479744823909936,0.12115650656307654,-58,625.5,188.9999999999993,13.601470508735444,2
0.3022597388581131,0.12302088750533877,-59,651.4999999999997,192.99999999999963,14.317821063276353,2
0.28602397640215105,0.11925129671540814,-59,646.4999999999998,187.50000000000006,14.560219778561036,2
0.3200921998322399,0.12302088750533877,-59,639.4999999999998,212.4999999999996,13.152946437965905,2
0.2631576246347629,0.14845079790431798,-59,648.9999999999995,174.00000000000014,12.36931687685298,2
0.33032482836105737,0.11940580072757939,-61,633.0,218.49999999999983,13.341664064126334,2
0.29595655174707935,0.15273519886866618,-59,651.9999999999997,196.49999999999977,13.341664064126334,2
0.31928792766138364,0.10772817626769633,-59,643.4999999999999,212.99999999999952,13.341664064126334,2
0.3044350073637516,0.09046535100786574,-58,655.9999999999998,191.4999999999992,15.297058540778355,2
0.304219926043241,0.11759620640757094,-60,650.0000000000002,193.99999999999955,14.317821063276353,2
0.30323577301333215,0.09086737992230741,-60,633.0000000000001,192.49999999999966,14.317821063276353,2
0.2962690826720699,0.12115650656307654,-59,616.0000000000001,195.9999999999996,13.341664064126334,2
0.2915569286644116,0.08788916243819093,-58,626.4999999999997,185.9999999999996,13.341664064126334,2
0.2915569286644116,0.08788916243819093,-58,587.4999999999998,185.50000000000028,15.297058540778355,2
0.2970288224275004,0.06049057182883357,-58,570.4999999999993,195.99999999999983,14.317821063276353,2
0.2866795642840724,0.05206194931408714,-58,578.5,174.49999999999991,13.341664064126334,2
0.30275396370897706,0.028524895269256473,-58,545.9999999999994,192.49999999999977,14.317821063276353,2
0.29553718805490725,0.048695042146783794,-57,535.0000000000001,193.00000000000006,13.341664064126334,2
0.2982171856869906,0.03443259451215556,-57,519.0000000000008,196.99999999999977,13.152946437965905,2
0.29414425321706145,0.04165060086052993,-58,541.0000000000001,186.4999999999999,13.152946437965905,2
0.29728056475887615,0.03347911841944913,-58,530.0,194.5,13.341664064126334,2
0.29864233397920936,0.04283966084831548,-57,547.9999999999998,196.50000000000006,14.317821063276353,2
0.2982171856869906,0.028524895269256473,-58,557.5000000000001,196.99999999999977,14.317821063276353,2
0.2977028207510716,0.03443259451215556,-59,544.5000000000002,197.00000000000034,15.297058540778355,2
0.2752645051963132,0.02855977389887699,-58,546.4999999999998,179.49999999999977,14.317821063276353,2
0.2739027359759799,0.03548779454909795,-58,578.4999999999994,177.00000000000028,14.317821063276353,2
0.2850873554740366,0.020170146877527325,-59,562.4999999999999,183.99999999999994,13.341664064126334,2
0.29689606497521714,0.03443259451215556,-58,558.4999999999997,191.50000000000023,13.341664064126334,2
0.2964043237293514,0.02855977389887699,-58,573.0,192.00000000000034,14.317821063276353,2
0.2525075145372926,0.03443259451215556,-57,561.9999999999999,164.49999999999966,14.317821063276353,2
0.29814810912834544,0.02855977389887699,-58,568.4999999999997,196.99999999999966,12.36931687685298,2
0.2743767824121421,0.03443259451215556,-58,584.9999999999992,176.99999999999952,13.341664064126334,2
0.2572528390124827,0.05520600055962887,-60,570.5000000000005,159.50000000000006,13.341664064126334,2
0.28539089649269644,0.047507113702798226,-59,560.4999999999993,173.9999999999992,13.152946437965905,2
0.2735700266362876,0.05358797817836563,-57,574.4999999999995,178.99999999999943,13.341664064126334,2
0.28539089649269644,0.05358797817836563,-57,578.0000000000006,173.9999999999992,13.152946437965905,2
0.27483060801211834,0.04894153194086823,-58,556.0000000000006,179.50000000000023,13.341664064126334,2
0.28658997234468364,0.04894153194086823,-59,581.0000000000007,189.99999999999955,13.341664064126334,2
0.2808431108003207,0.06415339971469895,-59,574.0000000000002,178.4999999999988,13.341664064126334,2
0.2707191714708497,0.062469504755442426,-58,548.0000000000002,171.9999999999996,13.341664064126334,2
0.29303677946034934,0.06057825328153827,-58,554.5,184.49999999999937,14.560219778561036,2
0.30324056890825946,0.03656221016429053,-58,540.0000000000001,191.99999999999983,14.560219778561036,2
0.29125167723934664,0.045433689961153705,-59,552.5000000000002,182.50000000000037,13.341664064126334,2
0.270642644332173,0.029399051601892736,-59,562.9999999999997,171.99999999999923,14.317821063276353,2
0.303725701192377,0.041576537496303176,-58,550.0000000000003,191.49999999999994,14.317821063276353,2
0.2646287549634637,0.042835293687811936,-59,556.4999999999995,174.49999999999892,13.341664064126334,2
0.30292803798326895,0.03443259451215556,-60,578.0000000000003,188.99999999999991,13.601470508735444,2
0.279902584032207,0.036511998819705814,-59,545.0000000000002,175.50000000000003,14.317821063276353,2
0.30520407907314984,0.05358797817836563,-59,578.9999999999998,193.4999999999999,13.341664064126334,2
0.304219926043241,0.041522739926869986,-58,563.9999999999993,194.00000000000034,14.317821063276353,2
0.29864233397920936,0.04615425007118806,-59,586.4999999999998,196.50000000000006,13.341664064126334,2
0.29864233397920936,0.028524895269256473,-58,571.5000000000001,196.50000000000009,13.152946437965905,2
0.2762040184244509,0.06218761919066581,-58,540.5000000000005,181.5,13.341664064126334,2
0.17965499287036774,0.03443259451215556,-58,575.9999999999991,110.4999999999994,14.317821063276353,2
0.2508661961769626,0.036511998819705814,-59,557.9999999999997,163.9999999999996,14.317821063276353,2
0.27448376216874293,0.030289126640769135,-58,550.0,165.99999999999977,14.142135623730951,2
0.28578570017382743,0.03656221016429053,-58,551.5000000000006,187.99999999999946,13.152946437965905,2
0.29728056475887615,0.03656221016429053,-59,565.5000000000001,194.50000000000023,14.142135623730951,2
0.29814810912834544,0.021388233719233228,-59,588.9999999999993,196.99999999999955,14.317821063276353,2
0.2964043237293514,0.04537129530141776,-59,587.0000000000007,191.50000000000003,14.317821063276353,2
0.3027415481624682,0.05520600055962887,-58,578.4999999999999,192.9999999999995,14.317821063276353,2
0.3027415481624682,0.047507113702798226,-57,573.4999999999997,192.9999999999995,13.341664064126334,2
0.2962690826720699,0.04894153194086823,-58,579.5000000000001,195.9999999999996,13.341664064126334,2
0.2850844631740133,0.05046509357952455,-58,575.0000000000002,188.5000000000004,13.341664064126334,2
0.29090404130000647,0.0440985774028391,-59,579.0000000000007,200.99999999999983,14.317821063276353,2
0.2842830833031803,0.042776467438466456,-59,536.0000000000002,185.50000000000003,14.317821063276353,2
0.3016925677878025,0.0467837146163854,-59,553.9999999999998,209.49999999999957,14.317821063276353,2
0.2568305830202873,0.036428770995902415,-58,573.5000000000003,160.49999999999994,13.341664064126334,2
0.2700714843664454,0.027671226645624276,-57,495.4999999999993,155.49999999999994,12.041594578792296,2
0.2640456497181132,0.034559366612319606,-57,506.9999999999998,147.00000000000006,11.045361017187261,2
0.2939470949739865,0.033621666113722616,-59,525.0,168.0000000000003,13.038404810405298,2
0.270631351384252,0.06999095351295924,-62,634.0000000000005,153.49999999999943,12.0,2
0.26208158157519557,0.17834165238715632,-61,755.0000000000005,157.49999999999994,12.0,2
0.2668833728191396,0.12503498928186624,-61,699.0000000000008,169.49999999999977,13.0,2
0.24616778398195913,0.11813862249160913,-58,706.5000000000002,152.49999999999994,14.0,2
0.2563641515452877,0.10083762178773177,-58,629.4999999999999,161.99999999999997,13.0,2
0.2689404380960173,0.059069311245804564,-59,612.0,155.4999999999995,14.0,2
0.2567136212887645,0.0839772956084863,-57,654.4999999999993,161.49999999999972,15.0,2
0.2623039819703882,0.08184084337096278,-58,668.4999999999995,158.49999999999983,15.033296378372908,2
0.27155278849469744,0.0844226839021757,-58,622.4999999999995,154.0000000000004,13.0,2
0.21481515839541776,0.08436490812191956,-58,637.0,129.49999999999991,14.035668847618199,2
0.2587704465303888,0.11297239823409416,-59,672.4999999999997,147.99999999999966,15.033296378372908,2
0.23320401186114392,0.11775408429153109,-58,675.5,147.4999999999999,14.035668847618199,2
0.23370323320998085,0.10309458868499151,-59,648.9999999999999,146.00000000000034,14.0,2
0.24499311553329584,0.11465418982150122,-59,685.4999999999993,138.99999999999932,13.0,2
0.2623039819703882,0.10999838238862368,-59,703.9999999999999,158.49999999999977,13.0,2
0.2504528453918887,0.09718164525527162,-59,678.0000000000005,149.00000000000006,13.0,2
0.27037531900492595,0.08622612271184538,-58,654.5000000000005,154.9999999999995,14.0,2
0.28560077166351094,0.08002969078422692,-57,611.4999999999998,174.00000000000045,14.0,2
0.26376994430465206,0.08664587415167273,-59,627.9999999999999,157.50000000000063,13.038404810405298,2
0.28795134185677096,0.07072276829339592,-59,667.5000000000007,172.9999999999995,13.038404810405298,2
0.26376994430465206,0.07268651067696162,-59,651.0000000000007,157.0000000000005,12.041594578792296,2
0.29369453284224634,0.116619037896906,-58,648.5000000000005,170.50000000000006,14.035668847618199,2
0.2687257243703002,0.09718164525527162,-58,675.5000000000007,156.49999999999983,15.0,2
0.25585000257835677,0.10022383127374183,-60,667.4999999999992,158.9999999999999,14.0,2
0.2629218710272147,0.11487806144337681,-60,641.0,158.0000000000002,14.0,2
0.2687257243703002,0.10258051287593317,-58,674.4999999999994,156.50000000000045,15.033296378372908,2
0.2627857912747432,0.11174824106084749,-59,706.5000000000008,158.49999999999974,15.033296378372908,2
0.25633181188271187,0.11610927610155838,-59,679.5000000000001,162.00000000000017,14.0,2
0.29810087413142755,0.10137477811361115,-60,661.5000000000006,180.49999999999977,14.0,2
0.2834375555744074,0.13971227404748487,-60,703.5000000000003,187.4999999999999,15.033296378372908,2
0.2734996091388341,0.147689134796412,-61,714.0000000000002,166.99999999999926,15.0,2
0.3086113603453402,0.15183312274513283,-59,693.000000000001,188.5000000000004,15.0,2
0.275135948599034,0.11929036775787477,-59,711.5000000000003,163.49999999999994,14.035668847618199,2
0.26810588789683554,0.147689134796412,-61,690.0000000000006,166.4999999999993,14.035668847618199,2
0.28656836598246793,0.1435916317235476,-59,712.5000000000018,172.4999999999996,14.035668847618199,2
0.26758392781711754,0.14219740549129287,-61,689.5000000000008,169.50000000000023,14.035668847618199,2
0.25573279123861814,0.12985045391255298,-60,714.5000000000007,158.9999999999999,15.0,2
0.29259431935680086,0.13355584138905915,-59,700.0000000000005,181.49999999999966,13.038404810405298,2
0.286006255127387,0.1520233900132184,-59,688.0000000000005,172.50000000000045,13.0,2
0.31122298275594995,0.1374753247218951,-60,716.5000000000005,188.00000000000043,14.035668847618199,2
0.25573279123861814,0.10315760746811509,-61,727.5000000000013,158.99999999999952,14.0,2
0.263420891773006,0.13417637873464297,-60,721.0000000000003,157.50000000000003,15.033296378372908,2
0.2627747308281233,0.11942254798170635,-60,700.9999999999998,158.99999999999983,16.0312195418814,2
0.2873592025525141,0.1363082070656497,-61,705.5000000000003,170.99999999999972,13.038404810405298,2
0.2689404380960173,0.13417637873464297,-60,724.9999999999993,155.49999999999991,14.035668847618199,2
0.25573279123861814,0.15277211058890344,-60,705.0,161.99999999999991,14.035668847618199,2
0.29080971835616054,0.1666881650648455,-61,714.999999999999,184.49999999999952,14.035668847618199,2
0.2972821838465588,0.11818630526821272,-60,740.9999999999993,181.49999999999955,14.0,2
0.3033163311097954,0.1469346649117785,-61,738.0000000000005,189.4999999999991,15.0,2
0.24432331318911082,0.13815239556118714,-61,694.9999999999999,151.5000000000003,13.038404810405298,2
0.24971703443110937,0.13094459144534823,-60,728.4999999999998,147.0000000000004,14.035668847618199,2
0.24974213505257492,0.13238526586229538,-60,742.5000000000007,165.0,14.035668847618199,2
0.28539089649269644,0.1469346649117785,-60,742.0000000000001,171.00000000000003,14.0,2
0.23440364144519255,0.15277211058890344,-60,731.5000000000003,159.00000000000077,14.0,2
0.26160832178497173,0.14837533932872565,-61,734.4999999999997,156.50000000000028,14.035668847618199,2
0.2734996091388341,0.15277211058890344,-61,749.4999999999992,166.9999999999997,13.0,2
0.28642558558464104,0.14837533932872565,-61,749.5000000000006,172.00000000000017,15.0,2
0.28117814013056863,0.13177301203455521,-61,741.5000000000003,175.9999999999991,14.0,2
0.276019152296625,0.1216884920379334,-61,771.0000000000001,165.49999999999972,14.035668847618199,2
0.2562146005429732,0.16124753462396824,-61,726.4999999999997,161.99999999999966,14.035668847618199,2
0.23297139795944832,0.14837533932872565,-60,733.9999999999998,146.9999999999995,13.038404810405298,2
0.26810588789683554,0.13355584138905915,-61,750.5000000000001,169.50000000000006,15.0,2
0.26810588789683554,0.1469346649117785,-61,754.4999999999993,169.0000000000004,14.035668847618199,2
0.257198753572882,0.15277211058890344,-61,738.0,160.4999999999995,13.038404810405298,2
0.257198753572882,0.14837533932872565,-62,756.5000000000001,160.4999999999995,13.038404810405298,2
0.27035401014561095,0.17579693367345137,-60,758.0000000000005,169.4999999999999,14.035668847618199,2
0.3027010057100229,0.1341640786499874,-61,722.4999999999991,191.5,14.035668847618199,2
0.2837978807415624,0.10363690621872958,-61,697.4999999999991,187.0000000000008,13.038404810405298,2
0.3037544925080897,0.1519036035842604,-60,698.5000000000007,191.99999999999957,13.038404810405298,2
0.28393853434924876,0.15811388300841897,-61,688.5000000000001,187.0000000000001,14.035668847618199,2
0.29095037196384693,0.11863922442736376,-61,707.0000000000002,184.0000000000004,12.041594578792296,2
0.26259247481488057,0.12218305105422293,-60,663.5,157.99999999999955,13.038404810405298,2
0.28553911655259157,0.12218305105422293,-61,667.5000000000007,173.99999999999957,14.035668847618199,2
0.2676954482463482,0.1168412475673972,-61,689.0000000000007,169.49999999999932,13.152946437965905,2
0.26175654184486685,0.11863922442736376,-60,695.5000000000006,156.49999999999926,13.038404810405298,2
0.2560753695227112,0.13289259895103406,-61,679.0,161.49999999999878,13.038404810405298,2
0.2727272727272727,0.11863922442736376,-61,691.0,179.49999999999937,12.165525060596439,2
0.25089450392088086,0.13393180220327572,-60,670.0000000000003,150.49999999999937,13.152946437965905,2
0.2610940502822374,0.11899511747921838,-60,696.5000000000002,169.49999999999937,12.041594578792296,2
0.24447153324900592,0.12071432805669137,-60,656.0000000000005,149.4999999999996,13.038404810405298,2
0.27380952380952384,0.12071432805669137,-60,705.5000000000001,166.99999999999972,14.142135623730951,2
0.303030303030303,0.14894395033467095,-61,742.5000000000005,191.49999999999991,14.142135623730951,2
0.26177001639576636,0.1474977548969587,-61,716.5000000000011,159.49999999999977,14.142135623730951,2
0.26190476190476186,0.13329124916842935,-61,716.5000000000001,159.50000000000009,14.035668847618199,2
0.26174306729396724,0.14894395033467095,-61,720.5000000000007,159.50000000000057,13.152946437965905,2
0.2509404832988434,0.11899511747921838,-60,672.0000000000003,160.49999999999994,13.038404810405298,2
0.28553911655259157,0.1433386549792717,-60,726.5000000000005,174.5000000000001,13.038404810405298,2
0.2857142857142857,0.1433386549792717,-61,685.4999999999995,173.9999999999999,13.038404810405298,2
0.27385249447264526,0.13803940759355818,-61,723.0000000000002,178.0000000000001,13.038404810405298,2
0.2564935064935065,0.15238704432684588,-61,719.5000000000002,159.9999999999999,13.038404810405298,2
0.26785714285714285,0.1674763353339323,-61,734.5,167.00000000000034,14.035668847618199,2
0.2911255411255411,0.14894395033467095,-61,746.0000000000007,180.99999999999943,13.038404810405298,2
0.27366775602611615,0.18356914789334233,-60,734.5,178.99999999999937,13.038404810405298,2
0.2976190476190476,0.18174191733512318,-62,721.5000000000007,181.00000000000017,13.038404810405298,2
0.2563517387100988,0.15238704432684588,-61,734.5000000000008,157.99999999999994,13.152946437965905,2
0.26785714285714285,0.16694502452416507,-61,742.0,166.99999999999943,13.038404810405298,2
0.28409090909090906,0.14374463215679179,-62,731.000000000001,186.99999999999963,13.038404810405298,2
0.2627747308281233,0.15744304615614785,-62,768.0000000000002,158.99999999999994,14.035668847618199,2
0.28687074728863415,0.10315760746811509,-62,780.0000000000002,175.0000000000002,14.035668847618199,2
0.2623039819703882,0.15183312274513283,-62,779.9999999999999,159.00000000000006,13.038404810405298,2
0.2873697680344255,0.1409290092124352,-61,772.4999999999997,173.4999999999999,13.038404810405298,2
